FILENAME,URL,URLLength,Domain,DomainLength,IsDomainIP,TLD,URLSimilarityIndex,CharContinuationRate,TLDLegitimateProb,URLCharProb,TLDLength,NoOfSubDomain,HasObfuscation,NoOfObfuscatedChar,ObfuscationRatio,NoOfLettersInURL,LetterRatioInURL,NoOfDegitsInURL,DegitRatioInURL,NoOfEqualsInURL,NoOfQMarkInURL,NoOfAmpersandInURL,NoOfOtherSpecialCharsInURL,SpacialCharRatioInURL,IsHTTPS,LineOfCode,LargestLineLength,HasTitle,Title,DomainTitleMatchScore,URLTitleMatchScore,HasFavicon,Robots,IsResponsive,NoOfURLRedirect,NoOfSelfRedirect,HasDescription,NoOfPopup,NoOfiFrame,HasExternalFormSubmit,HasSocialNet,HasSubmitButton,HasHiddenFields,HasPasswordField,Bank,Pay,Crypto,HasCopyrightInfo,NoOfImage,NoOfCSS,NoOfJS,NoOfSelfRef,NoOfEmptyRef,NoOfExternalRef,label
582864.txt,https://www.portkemblatiles.com.au,33,www.portkemblatiles.com.au,26,0,au,100,0.842105263,0.0100856,0.062303248,2,2,0,0,0,19,0.576,0,0,0,0,0,2,0.061,1,759,1820,1,portkembltilescom,0,0,0,1,1,0,0,1,0,3,0,1,1,1,0,0,0,0,1,28,9,24,67,0,84,1
8059608.txt,https://mail-101447.weeblysite.com/,35,mail-101447.weeblysite.com,26,0,com,45.54021477,0.772727273,0.5229071,0.044688583,3,1,0,0,0,17,0.486,6,0.171,0,0,0,4,0.114,1,13,103,1,mail-101447weeblysite,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
21851.txt,https://www.comingsoon.it,24,www.comingsoon.it,17,0,it,100,1,0.012178,0.06975131,2,1,0,0,0,11,0.458,0,0,0,0,0,1,0.042,1,5135,2820,1,comngsoon,0,0,1,1,1,1,0,1,0,3,0,1,1,0,0,1,0,0,1,226,1,17,929,20,62,1
749587.txt,https://www.muzeum-kunovice.cz,29,www.muzeum-kunovice.cz,22,0,cz,100,0.6,0.0036307,0.053254709,2,1,0,0,0,15,0.517,0,0,0,0,0,2,0.069,1,479,4127,1,muzeum-kunovie,0,0,0,1,1,0,0,0,0,2,0,1,1,0,1,0,0,0,1,37,13,17,87,1,85,1
167125.txt,https://www.rotax-kart.com,25,www.rotax-kart.com,18,0,com,100,0.6,0.5229071,0.063145709,3,1,0,0,0,11,0.44,0,0,0,0,0,2,0.08,1,3098,21603,1,rotax-kart,100,100,1,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,1,24,3,6,89,1,92,1
546056.txt,https://www.dgcv.com.ar,22,www.dgcv.com.ar,15,0,ar,100,0.625,0.0020445,0.057574622,2,2,0,0,0,8,0.364,0,0,0,0,0,2,0.091,1,1609,8047,1,dgcvcom,0,0,0,1,1,0,0,0,0,3,0,1,1,1,1,0,0,0,1,26,9,19,193,0,207,1
492095.txt,https://www.mind-and-brain.de,28,www.mind-and-brain.de,21,0,de,100,0.428571429,0.0326503,0.05379836,2,1,0,0,0,13,0.464,0,0,0,0,0,3,0.107,1,2297,1126,1,min-an-brain,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,4,7,4,31,0,4,1
727983.txt,https://www.tusenfryd.no,23,www.tusenfryd.no,16,0,no,100,1,0.0023289,0.046780081,2,1,0,0,0,10,0.435,0,0,0,0,0,1,0.043,1,5187,595,1,tusefryd,0,0,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,38,28,32,142,4,9,1
626272.txt,https://www.thearchersatthelarches.com,37,www.thearchersatthelarches.com,30,0,com,100,1,0.5229071,0.063521406,3,1,0,0,0,24,0.649,0,0,0,0,0,1,0.027,1,3477,21879,1,thearchersatthelarches,100,100,0,0,1,0,0,1,0,19,0,1,1,1,1,1,1,0,1,142,6,16,69,0,20,1
8068512.txt,https://atandt-dynamic-iamlrr-lrrcontroller-iam-op.yolasite.com/,64,atandt-dynamic-iamlrr-lrrcontroller-iam-op.yolasite.com,55,0,com,20.18654073,0.274509804,0.5229071,0.063469578,3,1,0,0,0,48,0.75,0,0,0,0,0,8,0.125,1,50,89,1,atandt-dynamic-iamlrr-lrrcontroller-iam-opyolasite,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
472925.txt,https://www.mcrdpi.marines.mil,29,www.mcrdpi.marines.mil,22,0,mil,100,0.571428571,0.0002984,0.060758696,3,2,0,0,0,15,0.517,0,0,0,0,0,2,0.069,1,4261,10046,1,mcrdpimarines,0,0,0,1,1,1,0,0,0,3,0,1,0,1,0,0,0,0,1,84,17,11,282,4,276,1
519151.txt,https://www.juicegrape.com,25,www.juicegrape.com,18,0,com,100,1,0.5229071,0.060397882,3,1,0,0,0,12,0.48,0,0,0,0,0,1,0.04,1,1014,3029,1,juicegrape,100,100,1,0,1,1,0,0,0,3,0,1,0,1,0,0,0,0,1,32,6,18,140,0,24,1
716163.txt,https://www.csm.com.cn,21,www.csm.com.cn,14,0,cn,100,0.571428571,0.0033218,0.071416759,2,2,0,0,0,7,0.333,0,0,0,0,0,2,0.095,1,1182,627,1,smom,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,20,13,15,176,4,40,1
843670.txt,https://www.champaigncountyedc.org,33,www.champaigncountyedc.org,26,0,org,100,1,0.0799628,0.059287801,3,1,0,0,0,20,0.606,0,0,0,0,0,1,0.03,1,421,9381,1,champaigncountyedc,100,100,1,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,1,20,4,13,58,1,69,1
8031124.txt,https://ngvnrhb.top/jp,21,ngvnrhb.top,11,0,top,44.48979592,1,0.0002752,0.041012861,3,0,0,0,0,11,0.524,0,0,0,0,0,2,0.095,1,35,126,1,ngvnrhbj,0,88.88888889,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
mw79034.txt,http://www.noc.su,16,www.noc.su,10,0,su,80.95238095,1,0.000402,0.072099747,2,1,0,0,0,4,0.25,0,0,0,0,0,1,0.062,0,9,69,1,noc,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
8015591.txt,https://industrialguataemalabanktujgi.quarguatmela51.repl.co/,60,industrialguataemalabanktujgi.quarguatmela51.repl.co,52,0,co,29.55928324,0.653061224,0.0059772,0.052811263,2,2,0,0,0,47,0.783,2,0.033,0,0,0,3,0.05,1,104,385,1,industrialguataemalabanktujgiquarguatmela51repl,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,3,0,0,0,0,0,0
627803.txt,https://www.pvcprojekt.rs,24,www.pvcprojekt.rs,17,0,rs,100,1,0.0004547,0.047865268,2,1,0,0,0,11,0.458,0,0,0,0,0,1,0.042,1,785,693,1,pvcpojekt,0,0,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,11,11,18,2,2,16,1
131091.txt,https://www.nimhd.nih.gov,24,www.nimhd.nih.gov,17,0,gov,100,0.666666667,0.0033282,0.051187116,3,2,0,0,0,10,0.417,0,0,0,0,0,2,0.083,1,3028,418,1,nimhdnih,0,0,0,0,1,1,0,1,0,2,0,1,1,1,0,0,1,0,0,83,6,14,285,28,68,1
431308.txt,https://www.koozyt.com,21,www.koozyt.com,14,0,com,100,1,0.5229071,0.058687163,3,1,0,0,0,8,0.381,0,0,0,0,0,1,0.048,1,702,227,1,koozyt,100,100,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,37,7,13,44,0,4,1
46379.txt,https://www.soilassociation.org,30,www.soilassociation.org,23,0,org,100,1,0.0799628,0.071746276,3,1,0,0,0,17,0.567,0,0,0,0,0,1,0.033,1,1285,1021,1,soilassociation,100,100,1,0,1,1,0,1,0,3,0,1,1,0,0,0,0,0,0,54,5,21,125,22,4,1
833452.txt,https://www.esml.ipl.pt,22,www.esml.ipl.pt,15,0,pt,100,0.625,0.0015361,0.050728796,2,2,0,0,0,8,0.364,0,0,0,0,0,2,0.091,1,3777,2252,1,esmlil,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,23,32,25,111,34,28,1
814522.txt,https://www.raileo.com,21,www.raileo.com,14,0,com,100,1,0.5229071,0.077113846,3,1,0,0,0,8,0.381,0,0,0,0,0,1,0.048,1,559,1560,1,raileo,100,100,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,17,3,6,48,1,51,1
mw72220.txt,http://www.clientcentre.net,26,www.clientcentre.net,20,0,net,69.16360294,1,0.0384199,0.06820771,3,1,0,0,0,14,0.538,0,0,0,0,0,1,0.038,0,49,771,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,1,0,1,0
81541.txt,https://www.pixalate.com,23,www.pixalate.com,16,0,com,100,1,0.5229071,0.061763395,3,1,0,0,0,10,0.435,0,0,0,0,0,1,0.043,1,2193,1649,1,pixalate,100,100,1,0,1,1,1,1,0,0,0,1,1,1,1,0,0,0,1,43,27,25,41,1,51,1
41997.txt,https://www.iexplore.com,23,www.iexplore.com,16,0,com,100,1,0.5229071,0.065356845,3,1,0,0,0,10,0.435,0,0,0,0,0,1,0.043,1,1253,18485,1,iexplore,100,100,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,41,1,9,158,0,29,1
8007015.txt,http://65695fac.wmctc.uk/?serv=rafal.szczecin.pl,47,65695fac.wmctc.uk,17,0,uk,16.07208448,0.785714286,0.028555,0.043676195,2,1,0,0,0,28,0.596,5,0.106,1,1,0,5,0.149,0,2,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mw34870.txt,http://www.yahgodz.com,21,www.yahgodz.com,15,0,com,73.8292011,1,0.5229071,0.051092317,3,1,0,0,0,9,0.429,0,0,0,0,0,1,0.048,0,2,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93592.txt,https://www.endava.com,21,www.endava.com,14,0,com,100,1,0.5229071,0.065804472,3,1,0,0,0,8,0.381,0,0,0,0,0,1,0.048,1,1675,635,1,endava,100,100,1,0,1,0,0,1,0,2,0,1,1,1,0,1,1,0,1,9,4,10,135,0,28,1
mw9492.txt,http://www.co.blocktrail.com,27,www.co.blocktrail.com,21,0,com,70.12687428,0.846153846,0.5229071,0.065151067,3,2,0,0,0,14,0.519,0,0,0,0,0,2,0.074,0,16,93,1,blocktrail,76.92307692,76.92307692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8056916.txt,https://euygy.square.site/,26,euygy.square.site,17,0,site,74.77893118,0.583333333,0.0017656,0.050829297,4,1,0,0,0,15,0.577,0,0,0,0,0,3,0.115,1,68,80,1,euygysquare,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
mw41322.txt,http://www.ganymed.beeppool.org,30,www.ganymed.beeppool.org,24,0,org,56.88095238,0.5625,0.0799628,0.060368634,3,2,0,0,0,17,0.567,0,0,0,0,0,2,0.067,0,2,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mw29612.txt,http://www.f0540908.xsph.ru,26,www.f0540908.xsph.ru,20,0,ru,55.28492647,0.923076923,0.0180132,0.01484486,2,2,0,0,0,6,0.231,7,0.269,0,0,0,2,0.077,0,9,44,1,f0540908xsph,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53573.txt,https://www.employment-studies.co.uk,35,www.employment-studies.co.uk,28,0,uk,100,0.523809524,0.028555,0.059357144,2,2,0,0,0,20,0.571,0,0,0,0,0,3,0.086,1,721,799,1,employment-stdiesco,0,0,0,0,1,0,0,1,0,2,0,1,1,0,0,0,0,0,1,7,11,22,66,3,11,1
755183.txt,https://www.thenelsoncollection.co.uk,36,www.thenelsoncollection.co.uk,29,0,uk,100,0.909090909,0.028555,0.067395171,2,2,0,0,0,22,0.611,0,0,0,0,0,2,0.056,1,530,2894,1,thenelsoncollectionco,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,6,13,22,27,1,1,1
151564.txt,https://www.nci.org.au,21,www.nci.org.au,14,0,au,100,0.571428571,0.0100856,0.066847318,2,2,0,0,0,7,0.333,0,0,0,0,0,2,0.095,1,2121,1401,1,nciorg,0,0,1,0,1,0,0,1,0,1,0,1,1,1,0,0,0,0,1,12,3,2,113,0,17,1
893497.txt,https://www.sterow.com,21,www.sterow.com,14,0,com,100,1,0.5229071,0.068849284,3,1,0,0,0,8,0.381,0,0,0,0,0,1,0.048,1,1846,8047,1,sterow,100,100,0,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,1,18,4,9,305,2,312,1
mw65128.txt,http://www.automan-1301476296.cos.eu-moscow.myqcloud.com,55,www.automan-1301476296.cos.eu-moscow.myqcloud.com,49,0,com,29.21626984,0.463414634,0.5229071,0.046710203,3,4,0,0,0,28,0.509,10,0.182,0,0,0,6,0.109,0,11,192,0,0,2.43902439,2.43902439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8063137.txt,http://utente-login-online.66-29-145-227.cprapid.com/it/index.php?&amp;sessionid=9d30164cdeb61a4caaff2d044a3fd599,113,utente-login-online.66-29-145-227.cprapid.com,45,0,com,11.49343066,0.268292683,0.5229071,0.040033887,3,2,0,0,0,64,0.566,27,0.239,1,1,0,13,0.133,0,212,4070,1,utente-login-online66-29-145-227cprapiditindexphp?&amp;sessionid=9d30164cdeb61a4caaff2d044a3fd599,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0
519411.txt,https://www.lisasandlerphotography.com,37,www.lisasandlerphotography.com,30,0,com,100,1,0.5229071,0.057530635,3,1,0,0,0,24,0.649,0,0,0,0,0,1,0.027,1,577,3746,1,lisasandlerphotography,100,100,1,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,1,25,6,4,22,1,36,1
709951.txt,https://www.logsign.com,22,www.logsign.com,15,0,com,100,1,0.5229071,0.061493043,3,1,0,0,0,9,0.409,0,0,0,0,0,1,0.045,1,2377,2013,1,logsign,100,100,1,1,1,0,0,1,0,2,0,1,1,0,0,1,0,0,1,27,1,8,107,4,11,1
400116.txt,https://www.3plains.com,22,www.3plains.com,15,0,com,100,1,0.5229071,0.055795236,3,1,0,0,0,8,0.364,1,0.045,0,0,0,1,0.045,1,778,721,1,3plains,100,100,1,0,1,0,0,1,0,3,0,1,0,0,0,0,1,0,1,76,8,11,194,0,121,1
693693.txt,https://www.diariodoplanalto.com.br,34,www.diariodoplanalto.com.br,27,0,br,100,0.85,0.0094423,0.064186857,2,2,0,0,0,20,0.588,0,0,0,0,0,2,0.059,1,1064,456,1,diariodoplanaltocom,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,33,12,10,78,0,52,1
798033.txt,https://www.dagensmedisin.no,27,www.dagensmedisin.no,20,0,no,100,1,0.0023289,0.058669763,2,1,0,0,0,14,0.519,0,0,0,0,0,1,0.037,1,3077,21864,1,dagesmedisi,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,1,0,0,113,7,15,72,4,31,1
mw74454.txt,http://www.aleksandartaskov.com,30,www.aleksandartaskov.com,24,0,com,79.44598338,1,0.5229071,0.060838025,3,1,0,0,0,18,0.6,0,0,0,0,0,1,0.033,0,2,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5121.txt,https://www.instamojo.com,24,www.instamojo.com,17,0,com,100,1,0.5229071,0.069129159,3,1,0,0,0,11,0.458,0,0,0,0,0,1,0.042,1,4016,21193,1,instamojo,100,100,1,1,1,0,0,1,0,5,0,1,1,1,0,1,1,0,1,201,1,7,156,2,156,1
560870.txt,https://www.1905farmhouse.com,28,www.1905farmhouse.com,21,0,com,100,1,0.5229071,0.046925642,3,1,0,0,0,11,0.393,4,0.143,0,0,0,1,0.036,1,1545,9381,1,1905farmhouse,100,100,0,1,1,1,0,1,1,4,0,1,1,1,0,1,0,0,1,27,23,35,106,1,120,1
8058524.txt,http://vi-hted.9078090.xyz/arlahjp0/technical-works,51,vi-hted.9078090.xyz,19,0,xyz,16.29706152,0.8,0.0017496,0.037710757,3,1,0,0,0,30,0.588,8,0.157,0,0,0,6,0.118,0,124,111,0,0,6.666666667,2.631578947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
662081.txt,https://www.sweetlayer.com,25,www.sweetlayer.com,18,0,com,100,1,0.5229071,0.063788366,3,1,0,0,0,12,0.48,0,0,0,0,0,1,0.04,1,577,2045,1,sweetlayer,100,100,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,1,16,18,48,61,0,82,1
80032.txt,https://www.estately.com,23,www.estately.com,16,0,com,100,1,0.5229071,0.065798958,3,1,0,0,0,10,0.435,0,0,0,0,0,1,0.043,1,866,1718,1,estately,100,100,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,1,18,3,13,110,0,22,1
158351.txt,https://www.inist.fr,19,www.inist.fr,12,0,fr,100,1,0.0141483,0.051591934,2,1,0,0,0,6,0.316,0,0,0,0,0,1,0.053,1,990,9381,1,inist,100,100,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,17,6,18,82,1,91,1
7971853.txt,http://smolverse2-free.xyz,25,smolverse2-free.xyz,19,0,xyz,56.79012346,0.733333333,0.0017496,0.052852406,3,0,0,0,0,15,0.6,1,0.04,0,0,0,2,0.08,0,10,69,1,smolverse2-free,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7836665.txt,http://uaedubaiflying.com/i8pcct,31,uaedubaiflying.com,18,0,com,42.44444444,1,0.5229071,0.051109602,3,0,0,0,0,21,0.677,1,0.032,0,0,0,2,0.065,0,2,2551,1,uaedubaiflyingi8pcc,0,95,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
451642.txt,https://www.historystudies.net,29,www.historystudies.net,22,0,net,100,1,0.0384199,0.056504751,3,1,0,0,0,16,0.552,0,0,0,0,0,1,0.034,1,2601,1665,1,historystudies,100,100,1,0,1,0,0,1,39,0,1,1,1,1,0,0,1,0,1,101,17,16,353,0,356,1
mw77216.txt,http://www.bobijnvidit.xyz,25,www.bobijnvidit.xyz,19,0,xyz,52.55555556,1,0.0017496,0.039572154,3,1,0,0,0,13,0.52,0,0,0,0,0,1,0.04,0,9,50,1,bobijnvidit,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108526.txt,https://www.ruchess.ru,21,www.ruchess.ru,14,0,ru,100,1,0.0180132,0.056688109,2,1,0,0,0,8,0.381,0,0,0,0,0,1,0.048,1,1441,929,1,uchess,85.71428571,85.71428571,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,67,5,13,127,0,79,1
29911.txt,https://www.ccel.org,19,www.ccel.org,12,0,org,100,1,0.0799628,0.073759316,3,1,0,0,0,6,0.316,0,0,0,0,0,1,0.053,1,778,379,1,ccel,100,100,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,25,15,25,30,1,41,1
491457.txt,https://www.grangerconstruction.com,34,www.grangerconstruction.com,27,0,com,100,1,0.5229071,0.065385207,3,1,0,0,0,21,0.618,0,0,0,0,0,1,0.029,1,958,8491,1,grangernstruction,0,0,0,1,1,0,0,1,0,1,0,1,1,1,0,0,0,0,1,25,28,37,97,0,105,1
722423.txt,https://www.superenalotto.com,28,www.superenalotto.com,21,0,com,100,1,0.5229071,0.068379395,3,1,0,0,0,15,0.536,0,0,0,0,0,1,0.036,1,476,1944,1,superenalotto,100,100,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,8,2,7,59,0,13,1
242822.txt,https://www.doverport.co.uk,26,www.doverport.co.uk,19,0,uk,100,0.833333333,0.028555,0.062223344,2,2,0,0,0,12,0.462,0,0,0,0,0,2,0.077,1,536,486,1,doverportco,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,22,6,12,138,0,33,1
549819.txt,https://www.lakecarolina.com,27,www.lakecarolina.com,20,0,com,100,1,0.5229071,0.069228746,3,1,0,0,0,14,0.519,0,0,0,0,0,1,0.037,1,668,2884,1,lakecarolina,100,100,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,14,13,13,0,3,8,1
8084353.txt,https://bio.site/h3h84j9f59jf84j674bnf7s2,41,bio.site,8,0,site,28.32063955,1,0.0017656,0.022869936,4,0,0,0,0,18,0.439,13,0.317,0,0,0,2,0.049,1,4,462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104399.txt,https://www.learn-android-easily.com,35,www.learn-android-easily.com,28,0,com,100,0.4,0.5229071,0.064118748,3,1,0,0,0,20,0.571,0,0,0,0,0,3,0.086,1,3022,39967,1,learn-android-easily,100,100,1,0,0,0,0,0,20,1,0,0,1,1,0,0,1,0,0,10,3,4,161,0,237,1
7987740.txt,https://caomega.com/sps/loge/,28,caomega.com,11,0,com,52,1,0.5229071,0.067878953,3,0,0,0,0,17,0.607,0,0,0,0,0,3,0.107,1,28,88,1,caomegaspsloge,0,100,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0
529540.txt,https://www.rosemarywild.co.uk,29,www.rosemarywild.co.uk,22,0,uk,100,0.866666667,0.028555,0.058854291,2,2,0,0,0,15,0.517,0,0,0,0,0,2,0.069,1,4595,3963,1,rosemarywildco,0,0,1,0,1,0,0,1,0,19,0,1,1,1,1,1,1,0,1,520,2,17,140,5,15,1
810106.txt,https://www.ontariouniversitiesinfo.ca,37,www.ontariouniversitiesinfo.ca,30,0,ca,100,1,0.0101825,0.063865604,2,1,0,0,0,24,0.649,0,0,0,0,0,1,0.027,1,517,327,1,ontariouniversitiesinfo,100,100,1,0,1,0,0,0,0,3,0,0,1,0,0,0,0,0,1,19,8,19,95,2,5,1
531451.txt,https://www.homelava.com,23,www.homelava.com,16,0,com,100,1,0.5229071,0.066953086,3,1,0,0,0,10,0.435,0,0,0,0,0,1,0.043,1,1267,948,1,homelava,100,100,1,0,0,1,0,1,0,2,0,1,0,1,0,0,1,0,1,49,2,22,248,0,234,1
404750.txt,https://www.thebdr.net,21,www.thebdr.net,14,0,net,100,1,0.0384199,0.053825269,3,1,0,0,0,8,0.381,0,0,0,0,0,1,0.048,1,2848,9385,1,thebdr,100,100,1,1,1,0,0,1,0,2,0,0,1,1,0,0,0,0,1,24,41,57,228,2,218,1
387424.txt,https://www.marica.bg,20,www.marica.bg,13,0,bg,100,1,0.0003954,0.063680639,2,1,0,0,0,7,0.35,0,0,0,0,0,1,0.05,1,8408,141524,1,marica,100,100,1,1,0,1,0,1,0,4,0,1,1,1,0,1,1,0,1,99,14,17,554,0,458,1
551354.txt,https://www.bookreviewsandmore.ca,32,www.bookreviewsandmore.ca,25,0,ca,100,1,0.0101825,0.062276379,2,1,0,0,0,19,0.594,0,0,0,0,0,1,0.031,1,8098,20028,1,bookreviewsandmore,100,100,1,0,0,0,0,0,7,2,0,1,1,1,0,0,1,0,0,34,3,4,599,0,677,1
mw63212.txt,http://www.helpmicrosoft.net,27,www.helpmicrosoft.net,21,0,net,65.04155125,1,0.0384199,0.061230074,3,1,0,0,0,15,0.556,0,0,0,0,0,1,0.037,0,2,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
479146.txt,https://www.aruspix.net,22,www.aruspix.net,15,0,net,100,1,0.0384199,0.052236557,3,1,0,0,0,9,0.409,0,0,0,0,0,1,0.045,1,195,325,1,aruspix,100,100,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,3,7,5,0,13,1
496994.txt,https://www.copilotsearch.com,28,www.copilotsearch.com,21,0,com,100,1,0.5229071,0.068294247,3,1,0,0,0,15,0.536,0,0,0,0,0,1,0.036,1,1129,4121,1,pilotsearch,84.61538462,84.61538462,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,30,5,8,90,2,38,1
67384.txt,https://www.hangoutmusicfest.com,31,www.hangoutmusicfest.com,24,0,com,100,1,0.5229071,0.058664776,3,1,0,0,0,18,0.581,0,0,0,0,0,1,0.032,1,3195,1798,1,hangoutmusicfest,100,100,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,23,6,58,23,0,27,1
518213.txt,https://www.medicsusa.com,24,www.medicsusa.com,17,0,com,100,1,0.5229071,0.065212611,3,1,0,0,0,11,0.458,0,0,0,0,0,1,0.042,1,670,2335,1,medicsusa,100,100,1,1,1,0,0,1,0,3,0,1,1,1,0,0,0,0,1,10,3,13,70,0,73,1
18699.txt,https://www.champlain.edu,24,www.champlain.edu,17,0,edu,100,1,0.0115013,0.057254208,3,1,0,0,0,11,0.458,0,0,0,0,0,1,0.042,1,3370,775,1,champlain,100,100,1,1,1,0,0,1,0,6,0,1,1,0,0,0,0,0,1,116,8,33,61,1,54,1
693910.txt,https://www.insightnews.com.au,29,www.insightnews.com.au,22,0,au,100,0.8,0.0100856,0.058596468,2,2,0,0,0,15,0.517,0,0,0,0,0,2,0.069,1,1000,9381,1,insightnewscom,0,0,1,1,1,0,0,0,0,2,0,1,1,1,0,0,0,0,1,98,14,16,159,6,166,1
735373.txt,https://www.livingdice.com,25,www.livingdice.com,18,0,com,100,1,0.5229071,0.058097969,3,1,0,0,0,12,0.48,0,0,0,0,0,1,0.04,1,1349,1233,1,livingdice,100,100,0,1,1,0,0,1,1,3,0,0,1,0,0,0,0,0,1,33,7,18,253,0,7,1
420185.txt,https://www.wosilat.de,21,www.wosilat.de,14,0,de,100,1,0.0326503,0.055219842,2,1,0,0,0,8,0.381,0,0,0,0,0,1,0.048,1,737,617,1,wosilat,100,100,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,52,5,9,20,0,19,1
657038.txt,https://www.neworleanspetgroomer.com,35,www.neworleanspetgroomer.com,28,0,com,100,1,0.5229071,0.068312369,3,1,0,0,0,22,0.629,0,0,0,0,0,1,0.029,1,2133,7209,1,neworleanspetgroomer,100,100,1,0,1,1,0,1,0,3,0,0,0,1,0,0,1,0,1,41,4,1,40,0,20,1
70081.txt,https://www.rivistastudio.com,28,www.rivistastudio.com,21,0,com,100,1,0.5229071,0.060354979,3,1,0,0,0,15,0.536,0,0,0,0,0,1,0.036,1,852,8047,1,rivistastudio,100,100,1,1,1,0,0,1,0,2,0,1,1,1,0,0,0,0,0,40,4,13,158,3,159,1
856265.txt,https://www.corkclub.com,23,www.corkclub.com,16,0,com,100,1,0.5229071,0.059886718,3,1,0,0,0,10,0.435,0,0,0,0,0,1,0.043,1,2597,2439,1,rkclub,75,75,0,0,1,0,0,1,0,4,0,0,0,1,0,0,1,0,1,14,13,11,12,0,1,1
483440.txt,https://www.fcsteaua.ro,22,www.fcsteaua.ro,15,0,ro,100,1,0.001523,0.060533466,2,1,0,0,0,9,0.409,0,0,0,0,0,1,0.045,1,1751,14460,1,fcsteaua,100,100,1,1,1,0,0,1,0,2,0,1,1,0,0,0,0,0,0,55,34,45,319,4,299,1
